----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
8  35e6  12e5  0.00000000000000e+00  2.70890340702861e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06934396409176e+51  0.00000000000000e+00  2.06934396409176e+51  -2.54674584852732e+51  -2.07717383171238e+52  0.00000000000000e+00  7.99570385507928e+30  7.99570385507928e+30  7.99570385507928e+30  7.99570385507928e+30  7.42842558584849e+30  1.94127219977119e+32  1.37498344682860e+33  2.09490115694187e+33  2.49243514893890e+33  2.56267687105713e+33  2.60008606773933e+33  2.63788336424837e+33  2.66099235073194e+33  2.69106516644698e+33  2.70436784714856e+33  1.39867344996650e+09  9.46134779502722e+08  
8  35e6  12e5  4.00076645505013e+00  2.70815309657974e+33  1.74788953139814e+42  4.13371238353002e+38  0.00000000000000e+00  1.11559465444340e+51  1.04692799002549e+51  6.86666644179091e+49  -1.10195390923725e+50  -2.22661722977389e+52  5.24281067856014e+48  2.65137913362860e+33  2.37810705205801e+33  1.78538494374755e+33  1.18996881792115e+33  1.56064830403892e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  8.60911838812492e+04  5.91119016001649e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
16  35e6  12e5  0.00000000000000e+00  2.70890225708565e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06933992748756e+51  0.00000000000000e+00  2.06933992748756e+51  -2.54674291710359e+51  -2.07717283045230e+52  0.00000000000000e+00  7.99135823454318e+30  7.99135823454318e+30  7.99135823454318e+30  7.99135823454318e+30  7.42440995951094e+30  1.94173940397047e+32  1.37471596733427e+33  2.09490000699891e+33  2.49243399899594e+33  2.56267572111418e+33  2.60008491779637e+33  2.63788221430542e+33  2.66099120078899e+33  2.69106401650402e+33  2.70436669720560e+33  1.39867344996650e+09  9.36879837766808e+08  
16  35e6  12e5  4.00079893054399e+00  2.70819631999112e+33  1.64465441475201e+42  1.51914431100214e+37  0.00000000000000e+00  1.04160091369232e+51  9.65234061475651e+50  7.63668522166708e+49  -1.16641127507213e+50  -2.21871835662095e+52  6.95784236426344e+48  2.62611485023192e+33  2.25458591914216e+33  1.56091587423673e+33  1.13656226751786e+33  1.32200764583720e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  1.03048129192700e+05  5.26431124569163e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
2  35e6  12e5  0.00000000000000e+00  2.70889309751913e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06934021749629e+51  0.00000000000000e+00  2.06934021749629e+51  -2.54672026994842e+51  -2.07716735811115e+52  0.00000000000000e+00  8.04180535938316e+30  8.04180535938316e+30  8.04180535938316e+30  8.04180535938316e+30  7.47120100008212e+30  1.94227203531425e+32  1.37497313731912e+33  2.09489084743239e+33  2.49242483942942e+33  2.56266656154766e+33  2.60007575822985e+33  2.63787305473890e+33  2.66098204122246e+33  2.69105485693750e+33  2.70435753763908e+33  1.39867344996650e+09  9.54598079206236e+08  
2  35e6  12e5  4.00033152825404e+00  2.70844075423487e+33  1.83365474446230e+42  5.67475217004195e+38  0.00000000000000e+00  1.25015642945789e+51  1.19735500067965e+51  5.28014287782412e+49  -1.01642181776518e+50  -2.24098552067931e+52  6.27855095692596e+48  2.68421179282027e+33  2.53996416826813e+33  2.24323789639457e+33  6.88567542053604e+32  1.97062696938595e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  1.21072479172622e+05  1.13426460616083e+02  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
4  35e6  12e5  0.00000000000000e+00  2.70889304542187e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06932716824356e+51  0.00000000000000e+00  2.06932716824356e+51  -2.54671966753408e+51  -2.07716633216635e+52  0.00000000000000e+00  8.01073644541950e+30  8.01073644541950e+30  8.01073644541950e+30  8.01073644541950e+30  7.44236568946167e+30  1.94089625557304e+32  1.37442912938442e+33  2.09489079533513e+33  2.49242478733216e+33  2.56266650945039e+33  2.60007570613259e+33  2.63787300264163e+33  2.66098198912520e+33  2.69105480484024e+33  2.70435748554182e+33  1.39867344996650e+09  9.50646930098117e+08  
4  35e6  12e5  4.00077855472638e+00  2.70850176135538e+33  1.80594989179615e+42  -8.25969453280310e+38  0.00000000000000e+00  1.18134078675889e+51  1.12316748550326e+51  5.81733012556254e+49  -1.06183240411110e+50  -2.23356421505898e+52  5.42184711395173e+48  2.62274431417655e+33  2.42301231590922e+33  2.10579673275170e+33  9.17862008474783e+32  1.85634766818416e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  8.60806708530791e+04  1.99282216347897e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
20  35e6  12e5  0.00000000000000e+00  2.70889840063830e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06933119311753e+51  0.00000000000000e+00  2.06933119311753e+51  -2.54673263727814e+51  -2.07716985308317e+52  0.00000000000000e+00  7.99074713167585e+30  7.99074713167585e+30  7.99074713167585e+30  7.99074713167585e+30  7.42384793009702e+30  1.94276984618195e+32  1.37443448460086e+33  2.09489615055156e+33  2.49243014254859e+33  2.56267186466683e+33  2.60008106134902e+33  2.63787835785807e+33  2.66098734434164e+33  2.69106016005668e+33  2.70436284075825e+33  1.39867344996650e+09  9.35887202363722e+08  
20  35e6  12e5  2.13920922748629e+00  2.70889840599205e+33  1.55831021231891e+42  -1.22921408874207e+38  0.00000000000000e+00  1.42342571523858e+51  8.55251522535822e+50  5.68174192702756e+50  -4.12521731243515e+50  -2.22760163629024e+52  7.53047259603243e+48  2.64574419227066e+33  2.37347661585836e+33  1.80951527078644e+33  1.03254701666681e+33  1.54453544332491e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  6.27724301736811e+28  5.81389299827716e+32  1.60685123780070e+33  7.12374366697377e+06  1.59205538807022e+05  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
12  35e6  12e5  0.00000000000000e+00  2.70890893063010e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06935504088202e+51  0.00000000000000e+00  2.06935504088202e+51  -2.54676010056582e+51  -2.07717798695803e+52  0.00000000000000e+00  7.99275552696553e+30  7.99275552696553e+30  7.99275552696553e+30  7.99275552696553e+30  7.42569965756472e+30  1.94088087396554e+32  1.37526659671616e+33  2.09490668054336e+33  2.49244067254039e+33  2.56268239465862e+33  2.60009159134082e+33  2.63788888784986e+33  2.66099787433343e+33  2.69107069004847e+33  2.70437337075005e+33  1.39867344996650e+09  9.41109426513666e+08  
12  35e6  12e5  4.00080702036188e+00  2.70840459212961e+33  1.66637127936132e+42  -2.57005395227166e+37  0.00000000000000e+00  1.05628990819396e+51  9.86518854905433e+50  6.97710532885264e+49  -1.13745641107150e+50  -2.22035003070423e+52  6.25838430197299e+48  2.59516081698589e+33  2.25911473070678e+33  1.67402380953637e+33  1.16598980294066e+33  1.43895555061138e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  1.22432283111977e+05  3.99191673418687e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
2  35e6  6e5  0.00000000000000e+00  2.70930467756882e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06936295620821e+51  0.00000000000000e+00  2.06936295620821e+51  -2.54775974991779e+51  -2.07741455210450e+52  0.00000000000000e+00  6.02103176085803e+30  6.02103176085803e+30  6.02103176085803e+30  6.02103176085803e+30  5.59375318121455e+30  1.94447572535736e+32  1.37538471736881e+33  2.09530242748208e+33  2.49283641947911e+33  2.56307814159735e+33  2.60048733827954e+33  2.63828463478859e+33  2.66139362127216e+33  2.69146643698720e+33  2.70476911768877e+33  1.39867344996650e+09  9.60529920536858e+08  
2  35e6  6e5  4.00049570578212e+00  2.70501713428470e+33  1.83912308371144e+42  1.25678278765173e+40  0.00000000000000e+00  1.31934878244980e+51  1.27677120775789e+51  4.25775746919097e+49  -9.71065597256943e+49  -2.24739376801537e+52  8.67975904901907e+48  2.69861497178629e+33  2.64563729883311e+33  2.53528458512418e+33  6.15894783714737e+32  2.20028288197306e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  7.28137490963113e+04  3.91113398617846e+01  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
4  35e6  6e5  0.00000000000000e+00  2.70929953973959e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06934800661155e+51  0.00000000000000e+00  2.06934800661155e+51  -2.54774636294837e+51  -2.07741032661574e+52  0.00000000000000e+00  6.01249437628779e+30  6.01249437628779e+30  6.01249437628779e+30  6.01249437628779e+30  5.58582504384788e+30  1.94557757935388e+32  1.37483562370214e+33  2.09529728965285e+33  2.49283128164988e+33  2.56307300376811e+33  2.60048220045031e+33  2.63827949695935e+33  2.66138848344292e+33  2.69146129915796e+33  2.70476397985954e+33  1.39867344996650e+09  9.58977118636431e+08  
4  35e6  6e5  4.00030568698607e+00  2.70846960763230e+33  1.83988239667784e+42  1.25755716947794e+39  0.00000000000000e+00  1.30517028608274e+51  1.25989862648899e+51  4.52716595937509e+49  -9.80359533531545e+49  -2.24695486821220e+52  7.12688850117491e+48  2.69984695118966e+33  2.61628022741780e+33  2.41990381060143e+33  7.44499390665049e+32  2.11869743471081e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  8.54964950634362e+04  1.88336605200911e+02  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
20  35e6  6e5  0.00000000000000e+00  2.70930207289541e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06934870702980e+51  0.00000000000000e+00  2.06934870702980e+51  -2.54775271584605e+51  -2.07741190030559e+52  0.00000000000000e+00  6.00119241166603e+30  6.00119241166603e+30  6.00119241166603e+30  6.00119241166603e+30  5.57533041468801e+30  1.94413388772966e+32  1.37483815685796e+33  2.09529982280867e+33  2.49283381480570e+33  2.56307553692394e+33  2.60048473360613e+33  2.63828203011518e+33  2.66139101659875e+33  2.69146383231378e+33  2.70476651301536e+33  1.39867344996650e+09  9.50583529553938e+08  
20  35e6  6e5  4.00006275198086e+00  2.70870447210143e+33  1.67169655272692e+42  -7.70328068942805e+38  0.00000000000000e+00  1.06518763321242e+51  9.89487989499491e+50  7.56996437129282e+49  -1.15344636067467e+50  -2.22179671302453e+52  7.74548134269718e+48  2.63394923027063e+33  2.29199045056063e+33  1.63259348323005e+33  1.03867806998961e+33  1.37602047279220e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  1.23408618496858e+05  3.62756039947500e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
16  35e6  6e5  0.00000000000000e+00  2.70930605385279e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06935765168237e+51  0.00000000000000e+00  2.06935765168237e+51  -2.54776312794289e+51  -2.07741497087908e+52  0.00000000000000e+00  6.00163970739565e+30  6.00163970739565e+30  6.00163970739565e+30  6.00163970739565e+30  5.57574523747808e+30  1.94551159266957e+32  1.37511976410142e+33  2.09530380376605e+33  2.49283779576308e+33  2.56307951788132e+33  2.60048871456351e+33  2.63828601107256e+33  2.66139499755613e+33  2.69146781327117e+33  2.70477049397274e+33  1.39867344996650e+09  9.51625454360614e+08  
16  35e6  6e5  4.00035473924490e+00  2.70857205506565e+33  1.69873668844501e+42  -4.82140397381426e+38  0.00000000000000e+00  1.08277745439757e+51  1.00947954718602e+51  7.32979072115496e+49  -1.13867824474140e+50  -2.22357635485344e+52  7.12291739081776e+48  2.63460401379704e+33  2.32078177347291e+33  1.69908230032156e+33  1.10435897056041e+33  1.44802989109938e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  1.36662846775817e+05  1.94826717711965e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
12  35e6  6e5  0.00000000000000e+00  2.70931259125408e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06937280888306e+51  0.00000000000000e+00  2.06937280888306e+51  -2.54777997537723e+51  -2.07742004839839e+52  0.00000000000000e+00  6.00347581091765e+30  6.00347581091765e+30  6.00347581091765e+30  6.00347581091765e+30  5.57745020341694e+30  1.94593548867068e+32  1.37567025734015e+33  2.09531034116734e+33  2.49284433316437e+33  2.56308605528261e+33  2.60049525196480e+33  2.63829254847385e+33  2.66140153495742e+33  2.69147435067246e+33  2.70477703137403e+33  1.39867344996650e+09  9.54038612121218e+08  
12  35e6  6e5  2.05513263434356e+00  2.70931259621479e+33  1.48802561311914e+42  -6.49577369467027e+37  0.00000000000000e+00  1.53092170834557e+51  7.72742797893845e+50  7.58178910451723e+50  -5.11525915830854e+50  -2.22871612513308e+52  6.90769100633573e+48  2.64095133718280e+33  2.38670392477449e+33  1.83471924501016e+33  1.04309047976887e+33  1.57861379138559e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  8.55068906159871e+30  4.31891671581140e+32  1.19993031412774e+33  2.01767217833327e+33  1.28466544392195e+07  3.64666421542880e+05  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
8  35e6  6e5  0.00000000000000e+00  2.70930825878849e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06936380379999e+51  0.00000000000000e+00  2.06936380379999e+51  -2.54776871563010e+51  -2.07741676296522e+52  0.00000000000000e+00  6.00469983832652e+30  6.00469983832652e+30  6.00469983832652e+30  6.00469983832652e+30  5.57858625277687e+30  1.94427437860639e+32  1.37538829858849e+33  2.09530600870175e+33  2.49284000069878e+33  2.56308172281702e+33  2.60049091949921e+33  2.63828821600826e+33  2.66139720249183e+33  2.69147001820687e+33  2.70477269890844e+33  1.39867344996650e+09  9.55878652878115e+08  
8  35e6  6e5  4.00019649771836e+00  2.70891204208368e+33  1.70864885551126e+42  -1.04204208887822e+38  0.00000000000000e+00  1.07471836636270e+51  1.00512286558526e+51  6.95955007774378e+49  -1.13241686814613e+50  -2.22264974252491e+52  5.63202928180167e+48  2.57466839913369e+33  2.27955405462794e+33  1.78056649422145e+33  1.19347297878208e+33  1.55004566874362e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  8.67245636281916e+04  2.25324271013780e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
6  35e6  6e5  0.00000000000000e+00  2.70930042133007e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06934641785549e+51  0.00000000000000e+00  2.06934641785549e+51  -2.54774877963171e+51  -2.07741073645831e+52  0.00000000000000e+00  6.00458773932637e+30  6.00458773932637e+30  6.00458773932637e+30  6.00458773932637e+30  5.57848023973724e+30  1.94394328335516e+32  1.37483650529262e+33  2.09529817124333e+33  2.49283216324036e+33  2.56307388535860e+33  2.60048308204079e+33  2.63828037854984e+33  2.66138936503340e+33  2.69146218074844e+33  2.70476486145002e+33  1.39867344996650e+09  9.57434117341250e+08  
6  35e6  6e5  4.00095527939209e+00  2.70885286318194e+33  1.78892343876560e+42  1.01732248457027e+38  0.00000000000000e+00  1.20018066425123e+51  1.13989151935338e+51  6.02891448978459e+49  -1.04922965759231e+50  -2.23594849114473e+52  5.87432772464292e+48  2.67331889088055e+33  2.47755135704887e+33  2.07386641404440e+33  1.00114142074250e+33  1.81934484843952e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  8.18212805995563e+04  2.38286369098179e+02  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
4  35e6  24e5  0.00000000000000e+00  2.70781671598457e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06927219931227e+51  0.00000000000000e+00  2.06927219931227e+51  -2.54400296555242e+51  -2.07651978809402e+52  0.00000000000000e+00  1.32555102491175e+31  1.32555102491175e+31  1.32555102491175e+31  1.32555102491175e+31  1.23158657065521e+31  1.92523681902557e+32  1.37362477786585e+33  2.09381446589784e+33  2.49134845789487e+33  2.56159018001310e+33  2.59899937669529e+33  2.63679667320434e+33  2.65990565968791e+33  2.68997847540295e+33  2.70328115610452e+33  1.39867344996650e+09  9.36010888185379e+08  
4  35e6  24e5  4.00007283000401e+00  2.70718619251803e+33  1.83176233929580e+42  -7.43378578821945e+38  0.00000000000000e+00  1.20157796950298e+51  1.14729550757340e+51  5.42824619295814e+49  -1.01731319557363e+50  -2.23487806514750e+52  4.41475152785726e+48  2.66716953696438e+33  2.46771938884567e+33  2.11429466324482e+33  8.88185032829842e+32  1.88098479672240e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  6.76302994500733e+04  2.55686098536778e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
16  35e6  24e5  0.00000000000000e+00  2.70782408240918e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.06928040893636e+51  0.00000000000000e+00  2.06928040893636e+51  -2.54402086980039e+51  -2.07652480739890e+52  0.00000000000000e+00  1.32305574168468e+31  1.32305574168468e+31  1.32305574168468e+31  1.32305574168468e+31  1.22927215717605e+31  1.92605310791182e+32  1.37363779265780e+33  2.09382183232244e+33  2.49135582431947e+33  2.56159754643770e+33  2.59900674311990e+33  2.63680403962895e+33  2.65991302611251e+33  2.68998584182755e+33  2.70328852252913e+33  1.39867344996650e+09  9.08660036477557e+08  
16  35e6  24e5  4.00084916790548e+00  2.70715251526899e+33  1.70326559999670e+42  -3.34134781632196e+38  0.00000000000000e+00  1.10754271215891e+51  1.03943601627073e+51  6.81066958881794e+49  -1.08696005139397e+50  -2.22522000056712e+52  6.51041678228626e+48  2.63913631217816e+33  2.35409873603147e+33  1.79306271054321e+33  1.07758495282449e+33  1.54561591934431e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  8.87806612502442e+04  4.25638658613490e+03  
----------
mpoles  ign_rad  ign_amp  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  
