----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
20  0.00000000000000e+00  2.69867393370925e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07699623442946e+51  0.00000000000000e+00  2.07699623442946e+51  -2.54609193835521e+51  -2.04607389197761e+52  0.00000000000000e+00  1.66551160280283e+31  1.66551160280283e+31  1.66551160280283e+31  1.66551160280283e+31  1.53848966848291e+31  2.21519208452314e+32  1.38742410115903e+33  2.09942800299972e+33  2.48743798670424e+33  2.55595928403961e+33  2.59199084636933e+33  2.63009237604971e+33  2.65285702229395e+33  2.68229564972985e+33  2.69493885510415e+33  1.34586401176073e+09  1.24795776438086e+09  -4.69095703925753e+50  
20  4.00030745092385e+00  2.69708531089432e+33  1.93327721512885e+42  5.57844981285698e+38  0.00000000000000e+00  1.43403356926541e+51  1.35414652551854e+51  7.98870437468737e+49  -9.78370447247451e+49  -2.22745460468995e+52  8.54050802865377e+48  2.67805397920350e+33  2.49029789439022e+33  2.14787853782093e+33  7.45761897426194e+32  1.84386554826277e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  7.56998894699360e+04  5.49668087654134e+03  1.33619652454066e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
22  0.00000000000000e+00  2.69863357827022e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07699146666845e+51  0.00000000000000e+00  2.07699146666845e+51  -2.54598479965040e+51  -2.04605030207503e+52  0.00000000000000e+00  1.68427286258046e+31  1.68427286258046e+31  1.68427286258046e+31  1.68427286258046e+31  1.55582008172471e+31  2.21478853013283e+32  1.38738374572000e+33  2.09938764756069e+33  2.48739763126521e+33  2.55591892860058e+33  2.59195049093030e+33  2.63005202061068e+33  2.65281666685492e+33  2.68225529429082e+33  2.69489849966512e+33  1.38022294354342e+09  1.23000121021627e+09  -4.68993332981955e+50  
22  4.00022660950104e+00  2.69742433949233e+33  1.98002047236458e+42  -6.09817325697225e+38  0.00000000000000e+00  1.43478395929920e+51  1.35891910887643e+51  7.58648504227739e+49  -9.65342502892688e+49  -2.22783310543226e+52  7.90601016793561e+48  2.68041275708733e+33  2.50642387366565e+33  2.13429752557348e+33  6.45945964095445e+32  1.84359023288166e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  5.51967549322736e+04  4.77045537448835e+02  1.33824970900993e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
23  0.00000000000000e+00  2.69873649484596e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07700378952348e+51  0.00000000000000e+00  2.07700378952348e+51  -2.54625817310946e+51  -2.04611046972080e+52  0.00000000000000e+00  1.63643200181068e+31  1.63643200181068e+31  1.63643200181068e+31  1.63643200181068e+31  1.51162785280132e+31  2.21581769589017e+32  1.38748666229573e+33  2.09949056413642e+33  2.48750054784094e+33  2.55602184517631e+33  2.59205340750603e+33  2.63015493718642e+33  2.65291958343065e+33  2.68235821086655e+33  2.69500141624085e+33  1.32264154667384e+09  1.26546038074429e+09  -4.69254383585979e+50  
23  4.00025276465606e+00  2.69740211251486e+33  1.99421803690705e+42  3.85341809280819e+38  0.00000000000000e+00  1.42804712064655e+51  1.34317812016929e+51  8.48690004772552e+49  -1.00777244008273e+50  -2.22673011069780e+52  8.14440669712370e+48  2.67393321990086e+33  2.48095668511878e+33  2.12064014502744e+33  7.12368906167517e+32  1.82608804968633e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  7.88986060482652e+04  8.76846064697173e+03  1.32726987663827e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
24  0.00000000000000e+00  2.69852280463074e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07697818665584e+51  0.00000000000000e+00  2.07697818665584e+51  -2.54569048208171e+51  -2.04598554723268e+52  0.00000000000000e+00  1.73579341136470e+31  1.73579341136470e+31  1.73579341136470e+31  1.73579341136470e+31  1.60341136351809e+31  2.21368079373794e+32  1.38727297208051e+33  2.09927687392120e+33  2.48728685762572e+33  2.55580815496109e+33  2.59183971729081e+33  2.62994124697119e+33  2.65270589321543e+33  2.68214452065133e+33  2.69478772602563e+33  1.38951022152567e+09  1.22279771685919e+09  -4.68712295425864e+50  
24  4.00019233923423e+00  2.69751176122867e+33  1.93525167000674e+42  -1.26085003088280e+39  0.00000000000000e+00  1.42968020239797e+51  1.34965689305911e+51  8.00233093388611e+49  -9.69651043100985e+49  -2.22716593290786e+52  8.89939048430748e+48  2.68292148257737e+33  2.47876573268248e+33  2.11267523278932e+33  6.94492959118156e+32  1.80499642790661e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  7.94718926312268e+04  4.55977952626281e+03  1.33271509808787e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
25  0.00000000000000e+00  2.69868782163704e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07699797524203e+51  0.00000000000000e+00  2.07699797524203e+51  -2.54612876258899e+51  -2.04608202638538e+52  0.00000000000000e+00  1.65910114167108e+31  1.65910114167108e+31  1.65910114167108e+31  1.65910114167108e+31  1.53256810768152e+31  2.21533096380097e+32  1.38743798908681e+33  2.09944189092750e+33  2.48745187463202e+33  2.55597317196739e+33  2.59200473429711e+33  2.63010626397750e+33  2.65287091022173e+33  2.68230953765763e+33  2.69495274303193e+33  1.36994933120132e+09  1.25870482000049e+09  -4.69130787346960e+50  
25  4.00036043022942e+00  2.69779357716534e+33  1.97569299645139e+42  9.71496495517358e+38  0.00000000000000e+00  1.43104709154378e+51  1.34697141047961e+51  8.40756810641707e+49  -9.92209786633001e+49  -2.22734706163452e+52  8.14189602823002e+48  2.68012459483184e+33  2.49355540355150e+33  2.12046355328614e+33  7.50063762586128e+32  1.82561872363696e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  9.27252643146123e+04  4.47552678184257e+03  1.33182611288048e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
26  0.00000000000000e+00  2.69859816620412e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07698709311642e+51  0.00000000000000e+00  2.07698709311642e+51  -2.54589050849559e+51  -2.04602961177658e+52  0.00000000000000e+00  1.70078387069081e+31  1.70078387069081e+31  1.70078387069081e+31  1.70078387069081e+31  1.57107186102860e+31  2.21443440947182e+32  1.38734833365390e+33  2.09935223549459e+33  2.48736221919911e+33  2.55588351653447e+33  2.59191507886420e+33  2.63001660854458e+33  2.65278125478882e+33  2.68221988222472e+33  2.69486308759902e+33  1.39025250860071e+09  1.23116076002302e+09  -4.68903415379168e+50  
26  4.00017398426772e+00  2.69710383106761e+33  1.97301735163328e+42  -1.17940331867091e+39  0.00000000000000e+00  1.47271578669100e+51  1.40936948144972e+51  6.33463052412863e+49  -9.04626986282740e+49  -2.23197574503899e+52  7.57687968336168e+48  2.68638081512711e+33  2.54629361200408e+33  2.29147179447068e+33  6.42404311498301e+32  1.99373662038128e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  5.08770536485569e+04  9.28674691562800e+01  1.38225308806273e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
27  0.00000000000000e+00  2.69875218105278e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07700564297247e+51  0.00000000000000e+00  2.07700564297247e+51  -2.54629980405569e+51  -2.04611964582063e+52  0.00000000000000e+00  1.62915551762555e+31  1.62915551762555e+31  1.62915551762555e+31  1.62915551762555e+31  1.50490631707448e+31  2.21597455795838e+32  1.38750234850255e+33  2.09950625034325e+33  2.48751623404776e+33  2.55603753138313e+33  2.59206909371285e+33  2.63017062339324e+33  2.65293526963747e+33  2.68237389707337e+33  2.69501710244767e+33  1.38492852995241e+09  1.23832123641967e+09  -4.69294161083222e+50  
27  4.00046091334268e+00  2.69811410589103e+33  2.03925992347006e+42  -4.58136792084075e+38  0.00000000000000e+00  1.51956083315304e+51  1.46454337983249e+51  5.50174533205395e+49  -8.98930472504218e+49  -2.23694141688114e+52  7.51960630213099e+48  2.69054942437091e+33  2.59895411961475e+33  2.41462780713404e+33  5.28356368614355e+32  2.10832120137257e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  4.93394651678718e+04  2.46613388294571e+03  1.42966778590261e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
28  0.00000000000000e+00  2.69855891818382e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07698248567856e+51  0.00000000000000e+00  2.07698248567856e+51  -2.54578649134711e+51  -2.04600665240710e+52  0.00000000000000e+00  1.71897167903716e+31  1.71897167903716e+31  1.71897167903716e+31  1.71897167903716e+31  1.58787255769510e+31  2.21404192926880e+32  1.38730908563359e+33  2.09931298747429e+33  2.48732297117880e+33  2.55584426851417e+33  2.59187583084389e+33  2.62997736052428e+33  2.65274200676852e+33  2.68218063420442e+33  2.69482383957872e+33  1.39346257279393e+09  1.21569821972119e+09  -4.68804005668553e+50  
28  4.00058444548699e+00  2.69784345242852e+33  2.00148214342823e+42  -1.47059007720840e+39  0.00000000000000e+00  1.50489420599580e+51  1.45485748976131e+51  5.00367162344926e+49  -8.61087831859447e+49  -2.23592477387676e+52  8.46285088967989e+48  2.68901573604406e+33  2.58226953673575e+33  2.38270655259358e+33  4.86004546695865e+32  2.06301279979906e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  5.75309428801622e+04  6.43418470528148e+00  1.41878542280986e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
29  0.00000000000000e+00  2.69864152673722e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07699234377434e+51  0.00000000000000e+00  2.07699234377434e+51  -2.54600577238964e+51  -2.04605495507374e+52  0.00000000000000e+00  1.68060628808521e+31  1.68060628808521e+31  1.68060628808521e+31  1.68060628808521e+31  1.55243314225809e+31  2.21486801480279e+32  1.38739169418699e+33  2.09939559602769e+33  2.48740557973220e+33  2.55592687706757e+33  2.59195843939729e+33  2.63005996907768e+33  2.65282461532192e+33  2.68226324275782e+33  2.69490644813211e+33  1.38315743338117e+09  1.23508600745496e+09  -4.69013428615302e+50  
29  4.00062620467500e+00  2.69620120336654e+33  1.98353596717731e+42  -6.46340713265950e+39  0.00000000000000e+00  1.48327379571070e+51  1.41499445983256e+51  6.82793358781369e+49  -9.36153972898375e+49  -2.23255524244154e+52  8.90809533278576e+48  2.68643272626289e+33  2.55697964391447e+33  2.32344458710777e+33  6.20235066539002e+32  2.00092847866806e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  7.66852698190736e+04  3.03793770762232e+03  1.38965839842086e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
30  0.00000000000000e+00  2.69874539021528e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07700486086695e+51  0.00000000000000e+00  2.07700486086695e+51  -2.54628176345635e+51  -2.04611567763437e+52  0.00000000000000e+00  1.63231850106645e+31  1.63231850106645e+31  1.63231850106645e+31  1.63231850106645e+31  1.50782807237010e+31  2.21590664958337e+32  1.38749555766505e+33  2.09949945950574e+33  2.48750944321026e+33  2.55603074054563e+33  2.59206230287535e+33  2.63016383255574e+33  2.65292847879997e+33  2.68236710623587e+33  2.69501031161017e+33  1.37751685097127e+09  1.24722964658062e+09  -4.69276902589400e+50  
30  4.00061129127743e+00  2.69806098467307e+33  2.01584138251385e+42  -8.37515539799793e+38  0.00000000000000e+00  1.49821324915477e+51  1.43350493814658e+51  6.47083110081834e+49  -9.31185542026429e+49  -2.23462535162952e+52  8.09537510993881e+48  2.68974268201743e+33  2.57058759727028e+33  2.33977142926037e+33  5.61971475032385e+32  2.02960771614022e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  5.81943606063777e+04  2.85823262139404e+03  1.40509469495212e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
31  0.00000000000000e+00  2.69867819176489e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07699677678081e+51  0.00000000000000e+00  2.07699677678081e+51  -2.54610317379416e+51  -2.04607639357925e+52  0.00000000000000e+00  1.66356912503919e+31  1.66356912503919e+31  1.66356912503919e+31  1.66356912503919e+31  1.53669533575920e+31  2.21523466507950e+32  1.38742835921467e+33  2.09943226105536e+33  2.48744224475987e+33  2.55596354209524e+33  2.59199510442496e+33  2.63009663410535e+33  2.65286128034959e+33  2.68229990778549e+33  2.69494311315979e+33  1.38534351582644e+09  1.23305888130393e+09  -4.69106397013347e+50  
31  4.00061810864442e+00  2.69707388149160e+33  2.00154383433663e+42  -3.77176394716327e+39  0.00000000000000e+00  1.49692627771242e+51  1.43413290862067e+51  6.27933690917576e+49  -9.15687063267170e+49  -2.23424627961518e+52  8.64156795818797e+48  2.68941385088721e+33  2.56870526461901e+33  2.35462316131048e+33  6.20981287274337e+32  2.03454149797891e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  6.41622115690690e+04  1.89485026757679e+03  1.40535757138571e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
32  0.00000000000000e+00  2.69861455466858e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07698891717799e+51  0.00000000000000e+00  2.07698891717799e+51  -2.54593412612134e+51  -2.04603916852020e+52  0.00000000000000e+00  1.69309461998875e+31  1.69309461998875e+31  1.69309461998875e+31  1.69309461998875e+31  1.56396903884256e+31  2.21459829411639e+32  1.38736472211835e+33  2.09936862395905e+33  2.48737860766356e+33  2.55589990499893e+33  2.59193146732865e+33  2.63003299700904e+33  2.65279764325328e+33  2.68223627068918e+33  2.69487947606347e+33  1.38795638555350e+09  1.22993280022839e+09  -4.68945208943357e+50  
32  4.00056303509022e+00  2.69689412344874e+33  1.98693043568379e+42  -1.49853999107308e+38  0.00000000000000e+00  1.48782561278722e+51  1.42667048117068e+51  6.11551316165450e+49  -8.98929851154337e+49  -2.23322837896501e+52  8.49379776135905e+48  2.68724479625917e+33  2.56233426405573e+33  2.32758187515272e+33  5.53237753098651e+32  2.01209094731569e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  4.82348527301477e+04  1.64930345313747e+03  1.39793262767179e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
33  0.00000000000000e+00  2.69871993928426e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07700179392422e+51  0.00000000000000e+00  2.07700179392422e+51  -2.54621416152262e+51  -2.04610079250217e+52  0.00000000000000e+00  1.64413534757218e+31  1.64413534757218e+31  1.64413534757218e+31  1.64413534757218e+31  1.51874369507278e+31  2.21565214027322e+32  1.38747010673404e+33  2.09947400857473e+33  2.48748399227924e+33  2.55600528961461e+33  2.59203685194434e+33  2.63013838162472e+33  2.65290302786896e+33  2.68234165530486e+33  2.69498486067916e+33  1.34559849717905e+09  1.26131662296627e+09  -4.69212367598396e+50  
33  4.00048645415386e+00  2.69773400799716e+33  1.99386746133989e+42  1.35457867976625e+38  0.00000000000000e+00  1.44535348979506e+51  1.36685357282678e+51  7.84999169682809e+49  -9.76314655118557e+49  -2.22911108352252e+52  8.14075198331619e+48  2.67831515798302e+33  2.50902221103178e+33  2.18284847570450e+33  6.95148568991035e+32  1.88347629684863e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  6.03728317030962e+04  2.13579787572847e+03  1.34772202428321e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
34  0.00000000000000e+00  2.69869677263963e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07699897357311e+51  0.00000000000000e+00  2.07699897357311e+51  -2.54615255842677e+51  -2.04608724913933e+52  0.00000000000000e+00  1.65491125480686e+31  1.65491125480686e+31  1.65491125480686e+31  1.65491125480686e+31  1.52869776679535e+31  2.21542047382684e+32  1.38744694008940e+33  2.09945084193009e+33  2.48746082563461e+33  2.55598212296998e+33  2.59201368529970e+33  2.63011521498008e+33  2.65287986122432e+33  2.68231848866022e+33  2.69496169403452e+33  1.35553547189366e+09  1.26077475827654e+09  -4.69153584853665e+50  
34  4.00011127368044e+00  2.69787639369536e+33  1.94370841643921e+42  5.96481259265938e+37  0.00000000000000e+00  1.42011830103855e+51  1.33516612462070e+51  8.49521764178557e+49  -1.00264666578907e+50  -2.22617069072649e+52  8.45793971984696e+48  2.67330885506311e+33  2.46955403836720e+33  2.09475888560841e+33  7.43411338213551e+32  1.79544437317344e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  7.54805183877249e+04  7.53649823203064e+02  1.31985363445965e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
35  0.00000000000000e+00  2.69874838925839e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  2.07700523420262e+51  0.00000000000000e+00  2.07700523420262e+51  -2.54628973081935e+51  -2.04611743293831e+52  0.00000000000000e+00  1.63092918645864e+31  1.63092918645864e+31  1.63092918645864e+31  1.63092918645864e+31  1.50654471525222e+31  2.21593664001452e+32  1.38749855670817e+33  2.09950245854886e+33  2.48751244225337e+33  2.55603373958874e+33  2.59206530191847e+33  2.63016683159885e+33  2.65293147784309e+33  2.68237010527899e+33  2.69501331065329e+33  1.38194796858479e+09  1.23978615454820e+09  -4.69284496616734e+50  
35  4.00025923836684e+00  2.69813488764400e+33  2.04362526500834e+42  6.85834226696032e+38  0.00000000000000e+00  1.50931428383514e+51  1.45122636812000e+51  5.80879157151337e+49  -9.11106922035145e+49  -2.23586082179043e+52  7.87272978625949e+48  2.68972723722591e+33  2.58663237088935e+33  2.37430760062417e+33  5.64038452503691e+32  2.06537784764791e+33  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  5.12867747239620e+04  2.30564471213244e+03  1.41820359163162e+51  
----------
Realization  time  mass  x-momentum  y-momentum  z-momentum  E_internal+kinetic  E_kinetic (from vel)  E_internal  E_grav  E_nuc  E_neutloss  mass burned  mass burned to NSQE  mass burned to NSE  mass burned by flame  estimated Ni56 mass  mass with dens > 1e9  mass with dens > 3e8  mass with dens > 1e8  mass with dens > 3e7  mass with dens > 2e7  mass with dens > 1.5e7  mass with dens > 1e7  mass with dens > 7e6  mass with dens > 3e6  mass with dens > 1e6  maximum density  minimum flame density  E_binding  
